Analysis,time_kl_shift,fluctanal_prop_r1,motiftwo_entro3,outlierinclude_mdrmd,sampenc,sampen_first,avg_rR45CO244CO2,avg_R45CO244CO2,sd_R13C12C,avg_d18O13C,sd_d18O13C,biotic,pred
4966,323,0.408163265306122,0.552533512715665,-0.255467659376454,0.011494092634332,0.011494092634332,1.18052460188889,0.011851513,4.73182311588249e-07,0.578878563111111,0.00168711500494116,abiotic,abiotic
4968,323,0.408163265306122,0.556508485659345,0.00930665425779442,0.0112142712503662,0.0112142712503662,1.17934500588889,0.0118393315555556,1.01877561317518e-06,0.394808079,0.0029124394264404,abiotic,abiotic
4969,323,0.408163265306122,0.556508485659345,0.00930665425779442,0.0112148247223638,0.0112148247223638,1.179356536,0.011839326,1.1383148485566e-06,0.392844149666667,0.00332024217499078,abiotic,abiotic
4970,323,0.408163265306122,0.556149028572344,0.00860865518845966,0.0112180501486324,0.0112180501486324,1.17935355411111,0.0118390401111111,6.74529650942202e-07,0.400442372222222,0.0026468574632798,abiotic,abiotic
4973,799,0.408163265306122,0.551441394903152,-0.511400651465798,0.0114230435866181,0.0114230435866181,1.17953166711111,0.0118350212222222,1.64532808278438e-06,0.348393486444444,0.00280165978273193,abiotic,abiotic
5757,133,0.387755102040816,0.558657278840044,0.144485807352257,0.0114373517927483,0.0114373517927483,1.17854410622222,0.0118265496666667,1.05864040164734e-06,0.426719567777778,0.0021637761707844,abiotic,abiotic
5758,323,0.346938775510204,0.554065166458226,-0.508028857342332,0.0113533012392746,0.0113533012392746,1.17979011844444,0.011830276,2.8366519780254e-07,0.580547507333333,0.00481952554357112,abiotic,abiotic
5759,323,0.346938775510204,0.554788301400031,-0.507330695834303,0.0114245477338835,0.0114245477338835,1.18003179366667,0.0118321586666667,6.31251336632346e-07,0.753867742555556,0.00572058554588929,abiotic,abiotic
5761,133,0.387755102040816,0.55830009100628,0.143555141926477,0.011354751365334,0.011354751365334,1.17938099477778,0.0118270991111111,1.06607040626389e-06,0.427061027111111,0.00198730201007412,abiotic,abiotic
5763,133,0.387755102040816,0.557942525955338,0.143555141926477,0.0112812605180371,0.0112812605180371,1.17939022266667,0.011826921,8.41177002776637e-07,0.433453343666667,0.00296929183394522,abiotic,abiotic
5764,133,0.387755102040816,0.55830009100628,0.143322475570033,0.0114302954108013,0.0114302954108013,1.179479072,0.011828419,9.83781606862014e-07,0.444479887555556,0.00364983168475445,abiotic,abiotic
5766,133,0.387755102040816,0.55830009100628,0.143089809213588,0.0114431772595798,0.0114431772595798,1.17863767288889,0.0118289422222222,9.32493625238919e-07,0.439620292333333,0.00147006413440155,abiotic,abiotic
5770,133,0.346938775510204,0.554707400147599,-0.250814332247557,0.0114085379327773,0.0114085379327773,1.17930167922222,0.011833779,6.35363303770152e-07,0.772942897222222,0.00426652325910541,abiotic,abiotic
5774,133,0.387755102040816,0.55830009100628,0.144253140995812,0.0114408509842521,0.0114408509842521,1.178957821,0.0118299571111111,1.29054485694132e-06,0.446737116777778,0.00233011544964488,abiotic,abiotic
5776,133,0.387755102040816,0.558657278840044,0.144253140995812,0.0114644221687179,0.0114644221687179,1.17889752122222,0.0118294297777778,1.57317940631251e-06,0.450204075666667,0.00268271053418036,abiotic,abiotic
