V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174
75,0.992123042389947,1,0.994770229369547,0.990506114168269,1,0.997710794403014,0.986052315536589,0.999302406611998,1,0.998564249080093,0.999302406611998,0.998541210018373,0.996007968095617,1,1,1,0.999234009845468,0.999280316567447,0.991202175050488,0.999267667422829,0.999288509337176,1,0.994973038179865,0.995092855069209,0.990230051834197,0.99426107169286,1,0.997811015251603,0.997696733985902,0.998634811650166,0.965167145652824,0.997814205036652,0.994227946012932,1,0.999271932921319,0.99692779611908,0.999286478681895,0.996283896474237,0.988438917815802,0.999307239265659,0.998526159847529,0.996349020304828,0.992288703708946,0.986335208160564,0.988455601596307,0.939383029541452,0.951224256527816,0.993192568925479,0.998588566692466,1,0.995451075731747,1,1,0.995870594885822,1,0.999274047091252,1,1,0.985909566364279,0.986827847753563,1,0.990294656496983,0.996327567470097,1,0.999247837426483,1,0.976115956166072,0.970987793065252,0.999278238808891,0.975862537608496,0.870439103887597,0.913685628961859,0.939763958353551,0.965167145652824,0,0.668250923843847,0.967756025110632,0.943604997014318,0.926389730109944,0.956652851625171,0.776138923967519,0.976808439661378,0.705514793918442,1,1,0.984614467116425,0.986311141412139,0.98675438206593,0.994459791164577,0.992779688949853,0.996550524388203,0.994862351331395,0.999246704224545,0.961013735912042,1,0.998555955925354,0.996364946167143,1,1,0.990188970877488,1,0.979737407073694,0.970919546725772,0.957100819668699,0.997080285739274,0.999283410871787,1,1,0.986773848324542,0.999270871211844,0.999279279185653,1,0.993975848795124,0.987151500584577,0.999319496348547,0.989876818148558,0.989006628282729,1,0.991354304598178,0.931566472107076,0.967343884016503,1,1,0.999272991543305,1,0.99159327843253,1,0.998629197436467,1,0.989876818148558,0.993550631393719,1,0.992331709773613,0.924772198927661,0.994847223714059,0.997778597774834,0.97878546653761,0.92052208717741,1,1,0.999230473144979,0.999252336344073,0.994921983865941,0.997728130348015,0.994690899159838,0.999251216667749,0.997794925651753,0.993475827412615,0.999279279185653,0.999293535764877,1,1,0.947475553069377,0.997833150216506,0.99851521818626,1,0.993541374840179,0.991618899824231,0.977074317011338,0.965850471277585,0.918883316418556,0.89346006814617,0.981493062571449,0.995092855069209,0.975014420644352,1,0.998497369549363,0.981198612072183,0.99927509957853,1,1,0.992912738469343,1,0.997860960117438
76,0.991189255566704,1,0.991694835428995,0.996294911306817,1,0.990291032223566,0.995604374325183,0.997807816143071,1,0.998499624061209,0.998545453775547,0.987458006085824,0.989319736524288,1,1,1,0.997696733985902,0.997823718856714,0.998530491491167,1,0.995505595230147,0.997612412032995,0.992831448793946,0.996261669157675,0.991110934737253,0.990839501601107,1,0.994892341648161,0.999267667422829,0.99930337852918,0.960711814088366,0.99392091631014,0.992531635575939,0.999263351649567,0.994541869569398,0.993966762428216,1,0.999267667422829,0.980243015444167,0.998485994589724,0.995717325074236,0.992748272699569,0.988909084026731,0.990077713466169,0.976292925823586,0.902270997828944,0.920964267755135,0.98436293145265,1,1,0.989205543535803,1,1,1,0.99845081239278,1,1,1,0.992475438613911,0.988211768802619,1,0.993740157576432,0.995330713789977,1,0.999240986607909,1,0.947841486383216,0.945102054393013,0.999260081289737,0.986889454775914,0.859064180591617,0.865811543945696,0.940324691963255,0.976741003800776,0.668250923843847,0,0.919500434781127,0.970319776071918,0.973369121889249,0.985288164819289,0.86964228031783,0.987383539303404,0.776614090288548,1,1,0.966200964498312,0.986629363033556,0.967968362456301,0.999289520336597,0.976767154481596,0.997113991095899,0.997063136095555,0.999288509337176,0.974061179147846,1,0.996343680627828,0.993270951608117,0.999291533740329,0.995610805441769,0.993902382172794,1,0.984552215828816,0.953971160785145,0.959998767257591,0.991781706012443,0.994839626448877,0.998584571123546,0.999270871211844,0.984344914774594,0.99927509957853,1,0.99923983265335,0.998443578823217,0.992217780545686,0.999297506060121,0.985118217530809,0.996327567470097,1,0.990507269616327,0.945653117549516,0.955041227590566,1,0.999247837426483,0.997791679306917,1,0.993031273984415,1,0.994219604754597,1,0.992321003291984,0.992205648890108,1,0.979409559827063,0.933617582870404,0.997105637923681,0.999217221015072,0.980316015504629,0.927556122485513,0.999267667422829,0.997693191852648,1,0.999240986607909,0.993379846313375,0.991606108680275,0.999220880286859,0.999247837426483,1,0.996146421118749,1,0.996531380461131,1,1,0.917371117619178,0.997833150216506,0.996210672237342,1,0.992641548295133,0.966369995261616,0.984460763867567,0.973056565909593,0.942985448926031,0.93312811725374,0.981636336994365,0.997076017132899,0.985314914659046,1,0.999247837426483,0.987764922541364,0.997876103796957,0.999276149018431,1,0.990922656337705,1,1
77,0.996370223957142,1,0.99851301032982,1,1,0.990479461009776,0.998499624061209,0.999279279185653,1,0.997113991095899,1,1,0.996401571633658,0.995655301682659,0.997105637923681,0.997908676693162,1,0.999282382397711,0.999289520336597,1,0.999268738476245,0.998416467731765,0.993957648609293,1,0.998519614288244,0.993280998940956,1,0.980838312679739,1,0.998598457615382,0.990380834502083,0.993250766524644,0.994754553557619,0.979226222139851,0.992089052292728,0.994706957157937,0.9901197294528,1,0.986636370419025,0.994869881879708,0.985693111009156,0.997130553625859,0.991781706012443,0.974307632279888,0.991215056700481,0.956649659712777,0.914869554291683,0.997860960117438,1,0.991842652027575,0.970142500145332,0.990395048928041,0.997187054905904,0.99784868879538,0.998558038182857,1,0.993418575663,0.999280316567447,0.997745205699078,0.930135213370355,0.998629197436467,0.99338957132132,0.997768684463929,0.997191005687116,0.997689638807889,0.998580552868609,0.962166405638722,0.931299326615342,0.997860960117438,0.994907205889531,0.85146931829632,0.865815279942019,0.984035462702033,0.997155044021832,0.967756025110632,0.919500434781127,0,0.996375486443503,0.992384797448498,0.996375486443503,0.956856814580895,0.996987944965241,0.970486461333287,1,0.997785157856609,0.988465588770538,0.993893072658339,0.981252843489966,1,0.99784868879538,1,0.989667619488049,0.999311057444918,0.996294911306817,0.991781706012443,1,0.983863712552734,1,0.994269293788875,1,1,0.998547566408462,0.975174766216639,0.996311311663996,0.994877390384267,1,0.991399112498849,0.997175135599473,0.994091528783648,1,0.994301947919425,0.99013258595218,1,1,1,0.996396384676141,0.99785790543012,0.997879106838302,0.995065179610712,0.992111744858267,0.976851866617244,0.995747677405271,0.999281350967186,0.978571581020666,0.993494690619021,0.998433828326227,0.992597973735151,0.973519446644159,0.988059273321413,0.991163302429076,0.998479086572267,0.97958197121188,0.96718124487583,0.989481300301948,1,1,0.987231920914048,0.991006389440475,0.992727176205432,0.98694650340146,1,1,0.997905756863638,0.966445857411535,1,1,1,0.99338957132132,0.999260081289737,0.966193707622817,0.990726229358273,0.988320767282612,0.930749839980623,0.999284436402108,0.975447517911504,1,0.986335208160564,0.964873875225164,0.998521802591765,0.994413364109042,0.97074037417406,0.881486122328497,0.99250925782366,1,0.997122296192006,0.998541210018373,1,0.999270871211844,0.997836275863628,0.996526561231533,0.997823718856714,0.997926026111736,0.948456421735408,0.998572447523426
78,0.999245567602908,1,0.993127066322842,0.996978845059527,1,1,0.997150991361518,0.997728130348015,0.99401192220845,1,0.998517419496043,0.996987944965241,1,1,1,1,1,0.994029797388005,0.997830015525888,0.998526159847529,0.996181734815735,1,1,0.99848828333824,0.999235181532472,1,0.99549208824135,0.99924213706431,0.991227900682635,1,1,0.999272991543305,0.999265515875934,1,0.999224505505695,1,1,0.991830535248279,0.995323435009916,0.999230473144979,1,1,1,0.983216611908805,0.953674760576909,0.999248967224134,1,0.999268738476245,0.997045783795935,1,0.99924442754607,1,1,0.994907205889531,1,1,1,1,0.99841897134323,0.998474446098745,0.999243284038434,0.996128518179015,0.999234009845468,0.999280316567447,1,0.999276149018431,0.99856630750647,0.998523984435339,1,0.823919429791792,0.97724472722755,0.996332954279496,0.888221486468744,0.811545423494858,0.943604997014318,0.970319776071918,0.996375486443503,0,0.668885197479663,0.650194439370842,0.838776549082519,0.654826288686114,0.952336308477444,1,1,0.995423316940424,1,0.998508574859803,0.965625409997289,0.973449942431126,0.978603205378279,0.985874996699079,1,0.996904017337485,0.999224505505695,1,1,1,0.998481396238455,0.992008589664506,1,0.953258545460559,0.999229286976064,0.993116552981007,1,0.97308233264208,1,0.99923983265335,1,0.999268738476245,1,1,0.994437779663877,0.892530206486887,0.997175135599473,1,0.949623985736309,1,0.986791217065367,0.982034465482072,1,1,1,1,1,0.977775002771065,1,1,0.994754553557619,1,1,1,0.997765360335642,0.982008699183117,0.964522177196061,0.981245787577264,1,0.976662197291903,1,1,0.999286478681895,1,1,0.999245567602908,0.987494910787093,0.995661584747544,0.99234877818284,0.994020873158214,0.997817385538918,1,1,1,0.996322164811152,1,0.999276149018431,1,0.987212711989923,0.99392091631014,0.861866531607764,0.806988290684853,0.896158900638608,0.958722554324353,1,0.943160770391756,0.98352912791363,1,0.87665986931936,1,0.999256781762806,1,0.999255675371376,1,1,1
79,0.995015988907625,1,0.984321537348893,0.995686536326905,1,1,0.996946557757431,0.997778597774834,0.983986765467006,1,0.98944004196245,0.999285459001295,1,1,1,1,1,0.999276149018431,1,0.993807989999906,0.997798162466001,1,1,0.996164159242474,1,1,0.99696969000249,0.999287495456387,0.990087441149979,1,1,1,0.99692779611908,1,0.999254565680977,1,1,0.988776299993366,0.999229286976064,0.997682499781554,1,1,1,0.987242567621526,0.981034018607275,0.998474446098745,0.997014918713411,1,0.999250093632814,1,0.995457962895088,1,1,0.990589729165096,1,1,1,1,0.997854842005733,0.996983401875105,1,0.997631263945383,0.999226903633956,0.999271932921319,1,1,0.988958071583385,0.993975848795124,1,0.830885293148441,0.978085742143069,0.991489206929469,0.803048170184307,0.767923096639853,0.926389730109944,0.973369121889249,0.992384797448498,0.668885197479663,0,0.78842984571972,0.891207683227921,0.797456895386829,0.895040442488487,0.997748590014319,1,0.989070710093681,1,0.997037030524286,0.968697759954082,0.99126620826707,0.956420349215272,0.960768922830523,0.999285459001295,0.987914963939699,0.997671708133143,1,1,1,0.993042049238722,0.98021057540384,1,0.981080394580223,0.999230473144979,0.990643910881296,1,0.983998967608182,1,1,1,1,1,1,0.98443165890625,0.932951040298214,0.991902700743342,1,0.949521930132835,1,0.992100414872543,0.955664584301344,1,0.995597924334905,1,1,0.998530491491167,0.988267094817916,1,0.998521802591765,0.999246704224545,1,1,0.996370223957142,0.994177534206565,0.977950046185842,0.975568828924866,0.981741202901093,1,0.977922224785416,1,1,0.992663143749714,0.998547566408462,1,0.99923751418574,0.993179154954864,0.994877390384267,0.993939338116258,0.989070710093681,0.991515465631671,1,1,1,0.995519021518757,1,0.999271932921319,1,0.990534916239632,0.979280621822776,0.859550356664726,0.808047756305646,0.796537827817443,0.916515138991168,1,0.953668054734293,0.935004346960139,1,0.954452318603002,0.998582564843888,0.995853472118782,1,1,1,1,0.999253452676831
80,0.999284436402108,1,0.996482577915885,1,1,1,0.998501871817951,0.991780682528845,0.998495108251917,1,0.998634811650166,0.997167133118613,1,1,1,1,1,0.997194945386127,0.999256781762806,0.997781882666077,0.998506347187205,1,1,0.998596490536413,1,1,0.996380733692693,1,0.997167133118613,1,1,0.997842500183478,1,1,1,1,1,0.987402238780502,1,1,1,0.999286478681895,1,0.992727176205432,0.976005228928899,0.998519614288244,0.997076017132899,1,0.997194945386127,1,0.999262264746504,1,1,0.99498743710662,1,1,1,1,0.997830015525888,0.998536941425711,0.99713876380658,0.998519614288244,0.999240986607909,1,1,0.994645209168993,0.998564249080093,0.996385965770791,1,0.836747010994105,0.990206920359293,0.994091528783648,0.931001758997384,0.662750822709006,0.956652851625171,0.985288164819289,0.996375486443503,0.650194439370842,0.78842984571972,0,0.910236375545382,0.656453296839106,0.959733523106362,1,0.998584571123546,0.996322164811152,1,0.998504112849905,0.973328526784575,0.985652053977453,0.986827847753563,0.990854538813258,1,0.99555223888806,1,1,1,1,0.999280316567447,0.998578535173419,1,0.970613411961851,1,0.99286215001537,1,0.982916406031872,1,0.976257742036206,1,1,1,1,1,0.917119333413115,0.999293535764877,1,0.970923997922659,0.998551773316843,0.944707953962265,0.985804285353219,1,1,1,1,1,0.969963093301422,1,1,0.999252336344073,1,1,1,0.99659283506935,0.989862156735561,0.951226379566408,0.892891985382877,1,0.979423127622249,1,1,1,1,1,1,0.991694835428995,0.997854842005733,0.995655301682659,0.996272815954307,0.99713876380658,1,1,1,0.99723756378342,1,1,1,0.990297760864082,0.998469777221356,0.719659952867459,0.815631189501809,0.925930152682274,0.950984534416545,1,0.961580824038947,0.992912738469343,1,0.875820937486687,1,1,1,1,1,1,1
81,0.994074021893959,1,0.983469935866927,0.989891437214842,1,1,0.99555223888806,0.992020184392825,0.994706957157937,1,0.994318135830174,0.987764922541364,0.998523984435339,0.999266593227341,1,1,1,0.992841711837603,0.999258984707427,0.994698940319689,0.993466354726697,1,1,0.997758682277284,0.996170035717378,1,0.992586999338365,0.989876818148558,0.987270166141154,1,0.997839392506334,0.976318661055455,0.993270951608117,1,0.992542774387884,1,0.999257884869956,0.99023634146508,0.979107947909744,0.987748388890849,0.999268738476245,1,0.999238675184652,0.968198855992543,0.926495634411702,0.994658489077259,0.992156741649222,0.994047566164829,0.997794925651753,1,0.996937205669911,1,1,0.997010456688529,1,1,1,1,0.997041413634467,0.997804607670119,1,0.993632761577492,0.992748272699569,0.999267667422829,1,0.997867043429953,0.972819002484122,0.976662197291903,0.999280316567447,0.930292118141637,0.966487155219064,0.968343931464882,0.927061826977862,0.918510735827832,0.776138923967519,0.86964228031783,0.956856814580895,0.838776549082519,0.891207683227921,0.910236375545382,0,0.940949955887262,0.917371117619178,1,1,0.979669496300372,1,0.987586229264169,0.987040489057377,0.946484724300046,0.993596518992086,0.987212711989923,1,0.998501871817951,0.997001492500339,1,0.997814205036652,1,0.988514795446007,0.9929549024893,0.999281350967186,0.909432608373448,0.999258984707427,0.995519021518757,0.998523984435339,0.976044426188425,1,0.998495108251917,0.999254565680977,1,0.999248967224134,0.999248967224134,1,0.943066323355602,1,1,0.967733401566742,1,0.972073832706078,0.994194435700002,0.998580552868609,0.999251216667749,1,0.998497369549363,1,0.951571229534631,1,0.995836206759184,0.991300744151002,1,1,0.998499624061209,0.985184366143778,0.991403851978368,0.98784149321132,0.996860274824667,0.99851301032982,0.994754553557619,1,1,0.997076017132899,0.999236349640438,0.998497369549363,0.994269293788875,0.981844178576467,0.997794925651753,0.994592467121511,0.99406522948616,0.998528328856729,0.998586571731734,1,1,0.974897394179752,1,0.997758682277284,1,0.968563539743467,0.956552283999536,0.941257091490259,0.900748309868243,0.950857399145805,0.926281280423705,1,0.97374058748073,0.965135679822517,1,0.984059700412482,1,1,1,0.999267667422829,1,1,0.991631652042901
82,1,1,0.999220880286859,0.998549672913352,1,1,0.996955852906425,0.996937205669911,0.99549208824135,1,0.99854333498783,0.99854333498783,1,1,1,0.997801389791568,1,1,1,1,1,1,1,0.998448408685297,1,1,0.999258984707427,1,0.991769407360929,1,1,0.993630508439424,0.997619988692263,1,1,1,0.999247837426483,0.981536873554092,1,1,1,1,1,0.996879867589362,0.991757071843825,1,1,1,0.999262264746504,1,1,1,1,0.99927509957853,1,1,1,1,1,1,0.999254565680977,1,1,1,1,0.995571933965376,0.997804607670119,0.999260081289737,1,0.671904986348227,0.995597924334905,0.996870101868844,0.906173744579633,0.644256524778252,0.976808439661378,0.987383539303404,0.996987944965241,0.654826288686114,0.797456895386829,0.656453296839106,0.940949955887262,0,0.971946938399329,1,1,0.999215993607427,1,1,0.941681849608642,0.990668536195034,0.97023140209284,0.968634612249734,1,0.99168227519693,0.999256781762806,1,1,1,0.999245567602908,0.998547566408462,1,0.976937712872641,1,0.991489206929469,1,0.966773218457696,1,0.996110448115429,1,1,1,1,0.993599934252259,0.879584355848406,0.994143434260475,1,0.954955652639149,1,0.985567036333444,0.977437780825263,1,1,0.998433828326227,1,1,0.979497618381783,0.99924213706431,1,1,1,1,1,0.999278238808891,0.995558823351651,0.926871570979987,0.949354457170934,1,0.99124070716193,1,1,0.996146421118749,0.997619988692263,0.999224505505695,1,0.992976893195359,0.986565964284107,0.989512818754705,0.997668088547906,0.990616898240919,1,1,1,0.999260081289737,1,1,1,0.997045783795935,0.996835435102578,0.652862549237373,0.727960855609194,0.900220835971274,0.968341602917407,1,0.937484613364625,0.987308182925279,1,0.847067092154023,1,1,1,1,1,1,1
83,0.993310961716756,1,0.995571933965376,0.999295526506436,1,0.993532091676951,0.996996990216495,0.998564249080093,0.993320890011151,1,0.995789454983061,1,1,1,1,1,1,1,0.986374408089785,0.995565388348689,1,1,0.996294911306817,0.977775002771065,0.997867043429953,0.997179119909306,0.997885087516255,0.999284436402108,0.991416150214421,1,0.971991482401191,0.996406743680624,0.994832006747614,0.999277195424171,0.999265515875934,0.998562184734436,1,0.985100266577605,0.993399267798783,1,0.997801389791568,0.997101443178387,0.995610805441769,0.999293535764877,0.997905756863638,0.943490016059854,0.960436188994456,0.997751964185452,0.99498743710662,1,0.998465079678515,1,1,0.994428926011753,0.998570406702931,1,1,1,0.98905475978429,0.994899784599107,0.99856836003899,0.996204919895622,0.999212288180241,1,1,1,0.992597973735151,0.987096233585649,1,0.965789075322193,0.863352162158219,0.914006576633896,0.937460461453346,0.926450552756593,0.705514793918442,0.776614090288548,0.970486461333287,0.952336308477444,0.895040442488487,0.959733523106362,0.917371117619178,0.971946938399329,0,1,1,0.996244823387272,0.989104733268734,0.988455601596307,0.98874788375115,0.990670768433475,0.992800482324846,0.953005340007175,0.997876103796957,0.91999214244942,1,0.997820556798862,1,1,1,0.989637026034783,1,0.987921404042332,0.97382147618401,0.937365974825326,0.998592539766946,0.991044595761219,1,1,0.988388575870835,0.997885087516255,1,1,0.988909084026731,0.973365921506789,0.997187054905904,0.990479461009776,0.976170367946916,1,0.997134664597474,0.932891513611807,0.9742206704428,1,0.999264435354679,1,1,0.99766081550983,1,0.996602096869356,1,0.992111744858267,0.994951284010407,1,0.990188970877488,0.951445118444085,0.982682673120628,0.991694835428995,0.987270166141154,0.950041470969349,1,1,0.99641190088124,0.999267667422829,0.986054363104329,0.999254565680977,0.985390519103021,0.99572951785476,0.996343680627828,0.976627000477968,0.995661584747544,0.999299474519981,1,1,0.971551567700043,0.99856630750647,0.998523984435339,1,0.998560114443929,0.99159327843253,0.974463868972459,0.970613411961851,0.927559547242785,0.753627374977008,0.991176298082204,0.978826112575271,0.989118283298301,1,0.994892341648161,0.981493062571449,0.988635994663103,1,1,0.996588185209509,1,0.999280316567447
84,0.993993939667546,0.999260081289737,0.980013356849927,1,0.99854333498783,0.975363716726129,1,0.991541562795218,0.998398717947895,0.990654000565893,0.987003057679157,1,0.994301947919425,0.97988300169602,0.990250985823985,0.997134664597474,0.999253452676831,0.989243143593592,1,1,0.978051460769406,0.986328267099363,0.987596419197181,1,0.997771998717308,0.98824871060816,1,0.987381197964618,1,0.99650714964954,0.998499624061209,0.996913572885219,0.996140471898149,1,0.998485994589724,0.999256781762806,1,1,0.993379846313375,0.990265586317935,0.995008881494633,1,0.997820556798862,0.990206920359293,0.99708878567138,0.999248967224134,0.999266593227341,1,1,0.958127749714546,0.991245354797333,0.958100546052839,0.980397941768343,1,0.991071249821234,0.987653847610278,0.974184691253243,0.952959878547089,1,0.993116552981007,1,1,0.962401496519179,1,0.982448083109765,0.977076436402546,1,1,0.999272991543305,1,1,0.999246704224545,1,1,1,1,1,1,0.997748590014319,1,1,1,1,0,0.692049553333909,0.988155918521598,0.95027906586976,0.990950040103931,1,0.983265461007843,0.997134664597474,1,1,0.999252336344073,0.884989325851012,0.801048787789976,0.952389876448516,0.694627445923164,0.935414346693485,0.997126430841034,0.69452828204164,0.991938307476537,0.981367343026181,0.999265515875934,0.976759025018755,0.994899784599107,0.865407476196818,0.953462589245592,0.939912539985549,1,0.869356283016813,0.948761841189122,0.997638721616159,0.996300394272616,0.999289520336597,0.970189356746588,1,0.843807784642938,0.979322370618302,0.997113991095899,0.979102172153402,0.955133865881839,1,0.976562400159739,0.867557225026103,0.979669496300372,0.893945841682966,0.940390249511489,0.892891985382877,0.947685451350606,0.875189948987367,0.923354529217321,0.971412177449464,0.996210672237342,1,0.998436277385793,0.984754098242685,0.996210672237342,0.935901922617495,0.872451163307995,1,0.992597973735151,0.990534916239632,0.985336449384763,1,1,1,1,1,0.997768684463929,0.92935782798388,0.960710734966082,1,0.975447517911504,1,0.994592467121511,0.98645213705323,0.994211239353081,1,1,1,1,0.960768922830523,0.997134664597474,0.991606108680275,1,0.997028225226904,0.986889454775914,0.986373322240148,0.790456629619588,0.975212067023197,0.875763468019421,0.956246824092887,0.949333749479726
85,0.991150268438419,0.998528328856729,0.989678167485508,1,0.998584571123546,0.992107216766287,1,0.97831518015207,1,0.995172940438202,0.997171140018541,0.997001492500339,0.99861782933251,0.991631652042901,1,1,1,0.984228402177521,1,1,0.991996961192167,0.99023634146508,0.988340059993807,1,0.997745205699078,0.992229874494318,1,0.994350237273667,1,0.998623536856175,1,0.985184366143778,0.994617415733799,1,0.998472115226808,1,1,0.990265586317935,0.999213527208261,0.99383661308973,0.999277195424171,1,0.999234009845468,0.992769247155643,0.991996961192167,1,0.99927509957853,1,1,0.985485441899557,0.98673370817699,0.992464097579849,0.995558823351651,1,0.997758682277284,0.996272815954307,0.991215056700481,0.985909566364279,1,0.989401669015472,1,1,0.979107947909744,1,0.997032634407758,0.93165311575172,0.999305314261418,0.999243284038434,1,1,1,1,1,0.998564249080093,1,1,0.997785157856609,1,1,0.998584571123546,1,1,1,0.692049553333909,0,0.983713529281929,0.952752903557945,0.987804421815156,0.997879106838302,0.949716159867634,0.997101443178387,1,1,0.999230473144979,0.896854406292881,0.907868118143222,0.957491770378082,0.857897546674409,0.943481276278225,0.990507269616327,0.815905559076174,0.970711049839211,0.980828892547368,1,0.984179793264855,0.98783496758636,0.907858740551298,0.866905064147109,0.934710763031172,1,0.914879448499278,0.894940688616228,0.993042049238722,0.991914604551863,0.997198874049502,0.969491703466372,0.997864006105012,0.54500431463457,0.949051790314575,0.999268738476245,0.979318297330025,0.972513821254033,1,0.982815306110932,0.871779788708135,0.946320446814768,0.850177504039926,0.939065695467286,0.879459364296483,0.951075945729601,0.908251691794013,0.939051746081217,0.969268418969445,0.996364946167143,0.988005563014923,0.986836437230686,0.984295954940475,0.997171140018541,0.939469289529404,0.890317767078236,1,0.999271932921319,0.998481396238455,0.99234877818284,0.99845081239278,1,1,1,1,1,0.979509253419845,0.986074805763672,1,0.985545074390608,1,0.998497369549363,0.988776299993366,1,1,0.997811015251603,1,1,0.957364487846676,0.991057942653874,0.988394191060974,1,0.983622958401127,0.986870327590338,0.9871934451786,0.793591352046224,0.968730322865161,0.906160449679515,0.962990356831483,0.964124075201843
86,0.999203504453473,1,0.998364675929488,0.998455597533968,0.999219664336878,0.999198396664764,1,1,1,0.999238675184652,0.99923983265335,0.996092208576856,0.999204771245996,0.994625680858367,0.996955852906425,1,0.999222092453253,0.999247837426483,1,0.998438718798008,0.999232834562952,1,0.998383184067822,1,0.999218444585567,1,1,0.997604786979686,1,0.99856630750647,1,0.999164926785462,1,1,0.998416467731765,0.999173211929752,1,1,0.99770729541697,0.999262264746504,1,0.999217221015072,1,0.9451518935657,0.949601634718091,0.976393210443256,0.962835225639633,0.998476769869765,1,1,0.953539852127227,1,1,1,1,1,1,1,1,0.948683298050514,1,1,0.980640832169348,1,1,1,0.943765987568417,0.941651182041675,0.995485304256668,0.992820010841274,0.988657478109864,0.994455402812642,0.938426961084518,0.996256070719492,0.984614467116425,0.966200964498312,0.988465588770538,0.995423316940424,0.989070710093681,0.996322164811152,0.979669496300372,0.999215993607427,0.996244823387272,0.988155918521598,0.983713529281929,0,0.979236493186932,0.770680896730928,0.994625680858367,0.789207324036586,0.99250925782366,0.997717760432921,1,0.994674743431254,0.955133865881839,0.995519021518757,0.905538513813742,0.99196187183147,0.893360067305964,0.971256113483236,0.991382526360306,0.870626709663739,0.965192256084357,0.985564599413876,0.984661667627813,0.975480650756334,0.990072300942828,0.955206983938876,0.977704204660604,1,0.965635684958158,0.980390253186806,0.99510201136834,0.959628092517808,0.993360310200862,0.979379228628721,0.97952001483352,0.975324490431374,0.924641461357357,0.938946184663799,0.958127749714546,0.992360468704691,1,0.9831380928202,0.955911617079305,0.839642781187333,0.980358152395953,0.882304674396287,0.949343941095796,0.995610805441769,0.996146421118749,0.975323299805392,0.739433965900984,0.906505524451466,0.997703785718335,0.993399267798783,0.981153574962828,0.899567110165536,0.997657161951194,0.927633657043918,0.998436277385793,1,1,1,1,1,1,1,1,1,0.997546008570876,1,0.946729262406257,1,1,1,0.952520253237036,0.961874862979858,0.997703785718335,0.986185061542587,0.963157804295248,0.995188424369978,0.97707869665457,0.985656627503601,0.690921314458978,1,0.946432563448869,0.994674743431254,0.969101422092988,0.964597440679628,0.998455597533968,0.98975947808112,0.979795897113271,0.935819200357407
87,0.999280316567447,0.981277595128769,0.998385793943597,1,0.982141420525326,0.9640692036516,1,0.999245567602908,1,0.990624793027045,1,0.999222092453253,0.997678913698046,0.994698940319689,1,1,0.993957648609293,1,0.99770729541697,1,1,0.959335813598154,0.976932645650051,1,0.993749938772309,0.975480650756334,1,0.990711873053069,1,0.99927509957853,0.999263351649567,1,1,1,1,0.999200958721789,1,1,1,1,1,0.994778032192777,1,0.996199150062745,0.998426434902417,0.947750013714363,0.974444089932136,1,1,1,0.993599934252259,0.999222092453253,0.999260081289737,1,1,0.989070710093681,1,1,0.99770729541697,0.991866778075156,1,1,0.997627517416751,1,0.998421467050618,1,0.991110934737253,0.994682833567534,1,1,0.980325946325487,0.972372408158148,1,1,0.986311141412139,0.986629363033556,0.993893072658339,1,1,1,1,1,0.989104733268734,0.95027906586976,0.952752903557945,0.979236493186932,0,0.982468760683412,0.998541210018373,0.983937770217249,0.999214762344554,0.99923983265335,0.998530491491167,0.976467291870559,0.905521806923455,0.855603539186195,0.878157089937871,0.956598414741726,0.933742469849155,0.981222512505507,0.980810024466292,0.9915023565665,0.719622917128924,0.932468152456647,0.910000903430948,0.994746680358287,0.88670016853084,0.952959878547089,0.626697091674272,1,0.951228780813395,0.953462589245592,0.989595555293841,0.998457979036367,0.997045783795935,0.746882245947686,0.998490565177315,0.94505543276168,0.98615598053503,0.944741929540992,0.794512429103535,0.972403029423999,1,0.949180381290308,0.938684862942186,0.988137183967703,0.957034960654999,0.925584851363272,0.928216738780556,0.796716383402361,0.825804252060919,0.911909506128991,0.963998407308295,0.926776525750502,1,0.999204771245996,0.722732360362359,0.932504808240314,0.932786489203766,0.840979415212759,1,1,0.998499624061209,0.98824871060816,1,1,1,1,1,1,1,0.999247837426483,0.972000656416249,0.99447291464009,0.992119656529817,0.997634998659921,0.998481396238455,0.994498975950274,1,1,1,1,0.430203006574421,0.99923983265335,0.992932773634624,1,0.996865196048258,0.820537898422792,0.963511109711032,0.904019613718809,0.991403851978368,0.892431441712753,0.892228954670756,0.928791860961138
