fileId,Identifier1,Analysis,Preparation,DateTime,PeakNr,Start,Rt,End,Ampl44,Ampl45,Ampl46,BGD44,BGD45,BGD46,rIntensity44,rIntensity45,rIntensity46,rIntensityAll,Intensity44,Intensity45,Intensity46,IntensityAll,ListFirstPeak,rR45CO244CO2,rR46CO244CO2,IsRef,R45CO244CO2,RefName,rd45CO244CO2,d45CO244CO2,R46CO244CO2,rd46CO244CO2,d46CO244CO2,R13C12C,d13C12C,AT13C12C,R18O16O,d18O16O,AT18O16O,R17O16O,d17O16O,Rps45CO244CO2,Rps46CO244CO2
170627_MgSO4 L + NaCl L_.dxf,MgSO4 L + NaCl L,4966,1498555698,0.3% CO2 in He 72 hr,16,843.315002441406,863.379028320312,866.513977050781,2062.99626289835,2374.7622895866,2816.5754974281,2.24676803728252,1.73199982846772,3.65327307918462,40126.4175875434,46191.349770048,54790.1953780184,141107.96273561,40.1264175875435,0.46191349770048,0.164370586134055,40.752701671378,NA,1.15114561795288,1.36543949527722,0,0.0115565717490728,CO2_zero,0.0900789344777664,-35.7351522792065,0.00385879993145171,0.0459033495086025,-39.9939761016503,0.0107686729333792,-36.8085603675032,1.06539440939807,0.00192508005533248,-39.9560865088358,0.192138124262362,0.000393949407846782,0.0236032402194386,NA,NA
170627_MgSO4 L + NaCl U_.dxf,MgSO4 L + NaCl U,4951,1498540440,0.3% CO2 in He 72 hr,1,27.1700000762939,47.234001159668,50.3689994812012,2074.35490100972,2388.83619536992,2833.10730244447,1.35155228353245,0.693634568917578,2.29128700943204,40417.41971289,46547.8591676779,55209.8733714907,142175.152252059,40.41741971289,0.465478591676779,0.165629620114472,41.0485279246813,1,1.1516781501228,1.36599203421892,0,0.0115561900823484,CO2_zero,0.0570500126853002,-35.7669980388169,0.00385900590796235,0.0992841853417747,-39.9427325299413,0.010768269509028,-36.8446441899071,1.06535492198015,0.00192518308108483,-39.9047072188152,0.192148387284226,0.000393960286660224,0.0512186395578151,NA,NA
170627_MgSO4 L + NaCl U_.dxf,MgSO4 L + NaCl U,4951,1498540440,0.3% CO2 in He 72 hr,2,66.879997253418,87.1529998779297,90.2880020141602,2076.4083268104,2391.32865159952,2835.29013078389,1.65025306421118,1.09086193349561,2.89821912061927,40390.8534058532,46514.6096732622,55168.1066871705,142073.569766286,40.3908534058532,0.465146096732622,0.165504320061511,41.0215038226473,NA,1.15161245061788,1.36585642627635,1,0.0115555308391675,CO2_zero,0,-35.8220044056966,0.00385862280774034,0,-40.038041570943,0.01076765062,-36.9,1.06529434468893,0.001924992,-40,0.192129352533408,0.000393940109583743,0,0.0119848522699845,0.00401955803962778
170627_MgSO4 L + NaCl U_.dxf,MgSO4 L + NaCl U,4951,1498540440,0.3% CO2 in He 72 hr,4,166.572998046875,186.636993408203,189.772003173828,2078.97125596509,2394.17050698416,2838.65835401419,1.61929574939634,1.02206594613563,2.86370153442539,40406.559689115,46532.4150085063,55193.2031940244,142132.177891646,40.406559689115,0.465324150085063,0.165579609582073,41.0374634487822,NA,1.15160546620458,1.3659466091317,0,0.011555460756039,CO2_zero,-0.00606489909127372,-35.8278520479459,0.00385887757948344,0.0660265995897635,-39.9746585470925,0.0107675536578205,-36.9086726694954,1.06528485395621,0.00192511927406357,-39.9365279954277,0.192142031078969,0.000393953549109246,0.03411565660838,NA,NA
170627_MgSO4 L + NaCl U_.dxf,MgSO4 L + NaCl U,4951,1498540440,0.3% CO2 in He 72 hr,5,206.492004394531,226.555999755859,229.690994262695,2076.06986791323,2390.85675670839,2836.25098046549,1.71909067345666,1.1834026351194,2.98261539517752,40184.403930633,46275.4528636913,54889.4899826012,141349.346776925,40.184403930633,0.462754528636913,0.164668469947804,40.8118269292177,NA,1.15157743644954,1.36594013133435,0,0.0115551794993554,CO2_zero,-0.0304044718506535,-35.8513197284226,0.00385885927933407,0.0612839361362472,-39.9792113235895,0.0107672743080267,-36.9336587872571,1.06525751097334,0.00192511024468134,-39.9410309787847,0.192141131607252,0.00039395259566433,0.0316953777554918,NA,NA
170627_MgSO4 L + NaCl U_.dxf,MgSO4 L + NaCl U,4951,1498540440,0.3% CO2 in He 72 hr,16,843.315002441406,863.379028320312,866.513977050781,2072.28426305492,2386.68105497583,2830.78299834434,2.22618666422703,1.79559906674598,3.55393791565828,40313.9894235601,46427.3662001306,55067.3863238307,141808.741947521,40.3139894235601,0.464273662001306,0.165202158971492,40.9434652445329,NA,1.15164405368916,1.36596221587657,0,0.0115558479512867,CO2_zero,0.0274424536312878,-35.7955449957601,0.00385892166943356,0.0774529432139293,-39.9636896918892,0.0107679362347428,-36.8744535211549,1.06532230086907,0.00192514114254647,-39.9256221092816,0.192144209531576,0.000393955858271971,0.0399773667230097,NA,NA
170627_MgSO4 L + NaHCO3 L_.dxf,MgSO4 L + NaHCO3 L,4958,1498547560,0.3% CO2 in He 72 hr,1,27.1700000762939,47.234001159668,50.3689994812012,2067.40490859781,2381.07297269289,2823.88546682081,1.33004958973859,0.689341081393735,2.32144950716262,40216.1441318385,46317.7781309209,54937.7701258028,141471.692388562,40.2161441318385,0.463177781309209,0.164813310377408,40.8441352235251,1,1.15172100982829,1.36606259281604,0,0.0115561607082263,CO2_zero,0.0545080159053413,-35.769448976177,0.00385886189479809,0.0619617593280442,-39.9785606391108,0.0107682553225684,-36.8459130813041,1.06535353340038,0.00192511116485556,-39.9405720848003,0.192141223271407,0.000393952692828931,0.031942025910725,NA,NA
170627_MgSO4 L + NaHCO3 L_.dxf,MgSO4 L + NaHCO3 L,4958,1498547560,0.3% CO2 in He 72 hr,2,66.879997253418,87.1529998779297,90.2880020141602,2067.11778669744,2380.29599752942,2822.51073869548,1.64977509130215,1.01394544430067,2.76161474640324,40237.661004962,46340.0336624711,54963.7578701542,141541.452537587,40.237661004962,0.463400336624712,0.164891273610463,40.8659526151972,NA,1.15165823522288,1.36597795441878,1,0.0115555308391675,CO2_zero,0,-35.8220044056966,0.00385862280774034,0,-40.038041570943,0.01076765062,-36.9,1.06529434468893,0.001924992,-40,0.192129352533408,0.000393940109583743,0,0.0119848522699845,0.00401955803962778
170627_MgSO4 L + NaHCO3 L_.dxf,MgSO4 L + NaHCO3 L,4958,1498547560,0.3% CO2 in He 72 hr,4,166.363998413086,186.636993408203,189.772003173828,2069.51530125176,2383.11532508335,2826.22467887281,1.58820371346913,0.977645243000369,2.85746969747525,40268.5865876148,46376.3896005294,55006.7755866009,141651.751774745,40.2685865876148,0.463763896005294,0.165020326759803,40.8973708103799,NA,1.15167661769368,1.36599717665579,0,0.0115557152855612,CO2_zero,0.0159617412855972,-35.8066144459777,0.00385867710683199,0.0140721429247037,-40.0245328490618,0.0107678293542028,-36.8840133268772,1.06531183932542,0.00192501904725617,-39.9865114421666,0.192132046875793,0.000393942965679156,0.00725007518376231,NA,NA
170627_MgSO4 L + NaHCO3 L_.dxf,MgSO4 L + NaHCO3 L,4958,1498547560,0.3% CO2 in He 72 hr,5,206.492004394531,226.555999755859,229.690994262695,2069.1866904673,2382.38145985004,2825.88829354225,1.69184019423529,1.14581674370606,2.87280988166516,40086.4270802925,46164.0653636891,54756.6798652088,141007.172309191,40.0864270802926,0.461640653636891,0.164270039595627,40.7123377735251,NA,1.1516133695633,1.36596558619535,0,0.0115550806652382,CO2_zero,-0.0389574425924133,-35.8595663146088,0.0038585878699078,-0.00905448246180107,-40.0467335296597,0.0107672040939545,-36.9399390033696,1.065250638361,0.00192497472734553,-40.0086139310161,0.192127631898723,0.000393938285641834,-0.00462999797490316,NA,NA
170627_MgSO4 L + NaHCO3 L_.dxf,MgSO4 L + NaHCO3 L,4958,1498547560,0.3% CO2 in He 72 hr,16,843.315002441406,863.379028320312,866.513977050781,2067.03553320356,2380.51145203302,2823.26114730978,2.15296894369699,1.68610362843402,3.53763800793649,40133.9992714512,46225.0332321201,54824.7421635281,141183.774667099,40.1339992714512,0.462250332321201,0.164474226490584,40.760723830263,NA,1.1517674308875,1.3660423371395,0,0.0115566264887546,CO2_zero,0.09481603246142,-35.7305848735676,0.00385880467644019,0.047133059878135,-39.9927956264757,0.010768727177114,-36.8037085996663,1.06539971880502,0.00192508240368939,-39.9549153753309,0.192138358196501,0.000393949655820317,0.0242327103563422,NA,NA
170627_Na2SO4 L + NaHCO3 L _.dxf,Na2SO4 L + NaHCO3 L ,4955,1498544509,0.3% CO2 in He 72 hr,1,27.1700000762939,47.234001159668,50.3689994812012,2071.53736380715,2384.21363597968,2828.1744325203,1.32861614240021,0.71462601238681,2.39663213126762,40320.2140133291,46412.0452502699,55049.7151067021,141781.974370301,40.3202140133291,0.4641204525027,0.165149145320106,40.9494836111519,1,1.15108628230314,1.36531306824174,0,0.0115561057763857,CO2_zero,0.0497542887654134,-35.7740324152825,0.00385864700324482,0.00627050263446449,-40.0320221269539,0.0107682230528298,-36.8487994105834,1.06535037481753,0.00192500385827079,-39.994086240379,0.192130533808207,0.00039394136177795,0.00317864105769949,NA,NA
170627_Na2SO4 L + NaHCO3 L _.dxf,Na2SO4 L + NaHCO3 L ,4955,1498544509,0.3% CO2 in He 72 hr,2,66.879997253418,87.1529998779297,90.2880020141602,2073.34651579625,2386.20146624183,2830.38013301869,1.63878196577616,1.073661165504,2.86178402968174,40376.0365574132,46473.989534713,55125.5846905185,141975.610782645,40.3760365574132,0.46473989534713,0.165376754071556,41.0061532068319,NA,1.15102901367322,1.36530450709623,1,0.0115555308391675,CO2_zero,0,-35.8220044056966,0.00385862280774034,0,-40.0380415709432,0.01076765062,-36.9,1.06529434468893,0.001924992,-40.0000000000001,0.192129352533408,0.000393940109583743,0,0.0119848522699845,0.00401955803962778
170627_Na2SO4 L + NaHCO3 L _.dxf,Na2SO4 L + NaHCO3 L ,4955,1498544509,0.3% CO2 in He 72 hr,4,166.363998413086,186.636993408203,189.772003173828,2074.90337106183,2388.04761899484,2832.88191567029,1.56955034194461,0.960929813991429,2.63562109564086,40349.1324755069,46443.861673135,55092.1080719635,141885.102220605,40.3491324755069,0.46443861673135,0.165276324215891,40.9788474164541,NA,1.15104982000115,1.36538519397923,0,0.0115557397202307,CO2_zero,0.018076284516777,-35.8045756499234,0.00385885084496236,0.0590980858654611,-39.9813096566964,0.0107678354651028,-36.8834667445301,1.06531243746473,0.00192510581165104,-39.9432417459421,0.192140690006118,0.000393952127563938,0.0305071250723543,NA,NA
